p1	p2	rg	se	z	p	h2_obs	h2_obs_se	h2_int	h2_int_se	gcov_int	gcov_int_se	p1_id	p2_id	id	method
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_SDF1_eur.sumstats.gz	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	pmid24816252_citrate_eur	pmid27989323_SDF1_eur	pmid24816252_citrate_eur/pmid27989323_SDF1_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_TNFa_eur.sumstats.gz	0	NA	NA	NA	-0.006272	0.1405	0.9948	0.007299	0.001225	0.004888	pmid24816252_citrate_eur	pmid27989323_TNFa_eur	pmid24816252_citrate_eur/pmid27989323_TNFa_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_TNFb_eur.sumstats.gz	0	NA	NA	NA	-0.4134	0.3332	1.011	0.008366	0.004185	0.005846	pmid24816252_citrate_eur	pmid27989323_TNFb_eur	pmid24816252_citrate_eur/pmid27989323_TNFb_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_TRAIL_eur.sumstats.gz	0	NA	NA	NA	-0.02053	0.05531	1.02	0.00989	0.00214	0.004733	pmid24816252_citrate_eur	pmid27989323_TRAIL_eur	pmid24816252_citrate_eur/pmid27989323_TRAIL_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_bNGF_eur.sumstats.gz	0.1708	0.2037	0.8382	0.4019	0.2428	0.1392	0.9954	0.007739	-9.158e-05	0.004572	pmid24816252_citrate_eur	pmid27989323_bNGF_eur	pmid24816252_citrate_eur/pmid27989323_bNGF_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_eotaxin_eur.sumstats.gz	0.1324	0.1976	0.6699	0.5029	0.1077	0.06667	1.006	0.007966	-0.005946	0.004451	pmid24816252_citrate_eur	pmid27989323_eotaxin_eur	pmid24816252_citrate_eur/pmid27989323_eotaxin_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_ip10_eur.sumstats.gz	0.1599	0.2988	0.535	0.5926	0.0875	0.1314	1.01	0.007451	0.005689	0.004172	pmid24816252_citrate_eur	pmid27989323_ip10_eur	pmid24816252_citrate_eur/pmid27989323_ip10_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid29566793_ALS_eur.sumstats.gz	-0.2455	0.1308	-1.877	0.06055	0.03147	0.007388	1.022	0.007879	0.005829	0.004788	pmid24816252_citrate_eur	pmid29566793_ALS_eur	pmid24816252_citrate_eur/pmid29566793_ALS_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid29632382_T2d-BMIadj_eur.sumstats.gz	-0.2737	0.1225	-2.234	0.02546	0.1055	0.03059	1.004	0.104	0.03909	0.0236	pmid24816252_citrate_eur	pmid29632382_T2d-BMIadj_eur	pmid24816252_citrate_eur/pmid29632382_T2d-BMIadj_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid30054458_T2d_eur.sumstats.gz	-0.08992	0.05869	-1.532	0.1255	0.04517	0.002753	1.058	0.01854	0.006951	0.007919	pmid24816252_citrate_eur	pmid30054458_T2d_eur	pmid24816252_citrate_eur/pmid30054458_T2d_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid33111402_PD_eur.sumstats.gz	0	NA	NA	NA	-2.936	1.224	1.102	0.06623	-0.07565	0.0392	pmid24816252_citrate_eur	pmid33111402_PD_eur	pmid24816252_citrate_eur/pmid33111402_PD_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid33310728_RA_eur.sumstats.gz	0.05439	0.05919	0.9189	0.3582	0.036	0.004169	0.9726	0.01333	-0.005321	0.004716	pmid24816252_citrate_eur	pmid33310728_RA_eur	pmid24816252_citrate_eur/pmid33310728_RA_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid33589841_LBD_eur.sumstats.gz	-0.08517	0.1806	-0.4715	0.6373	0.1413	0.08297	1.005	0.008041	0.002258	0.005014	pmid24816252_citrate_eur	pmid33589841_LBD_eur	pmid24816252_citrate_eur/pmid33589841_LBD_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid33987465_PD_eur.sumstats.gz	-0.2559	0.2013	-1.271	0.2037	0.2775	0.1518	0.9909	0.006447	0.009843	0.004686	pmid24816252_citrate_eur	pmid33987465_PD_eur	pmid24816252_citrate_eur/pmid33987465_PD_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid34737426_APH_eur.sumstats.gz	0	NA	NA	NA	-7.745e-05	0.0009752	0.9852	0.006882	0.003661	0.004849	pmid24816252_citrate_eur	pmid34737426_APH_eur	pmid24816252_citrate_eur/pmid34737426_APH_eur	ldsc
